id,name,lat,long,street
1,Bronowice Małe 05,50.081063888,19.880613055,Na Błonie
2,Giełda Balicka 01,50.08155,19.87559,Balicka
3,Lindego 01,50.08085,19.86976,Balicka
4,UR Balicka 01,50.08095,19.86513,Balicka
5,Młynówka SKA 01,50.08141,19.85836,Balicka
6,Godlewskiego 01,50.08239,19.85357,Balicka
7,Zakliki 01,50.08307,19.84994,Balicka
8,Wierzyńskiego 01,50.084979444,19.8444725,Balicka
9,Cmentarz Mydlniki 01,50.087228888,19.841355,Balicka
10,Mydlniki Granica Miasta 01,50.089922777,19.837743333,Balicka
11,Rząska Podkamycze,50.091440277,19.829488888,Rząska ul. Balicka
12,Szczyglice Autostrada,50.092971111,19.815672777,Szczyglice ul. Długa
13,Szczyglice Dom Kultury,50.0940175,19.808369166,Szczyglice ul. Długa
14,Szczyglice Skrzyżowanie,50.092851388,19.803840277,Szczyglice ul. Kmity
15,Szczyglice Błonie,50.085296666,19.808440277,Szczyglice ul. Krakowska
16,Balice Autostrada,50.0849125,19.804189722,Balice ul. Krakowska
17,Balice Szkoła,50.0848775,19.793932222,Balice ul. Krakowska
18,Balice Remiza,50.086789722,19.790970277,Balice ul. Radziwiłłów
19,Balice Leśna,50.089945555,19.786671944,Balice ul. Radziwiłłów
20,Balice Grzybów,50.0909075,19.781928055,Balice ul. Radziwiłłów
21,Burów Balica,50.093833888,19.774023333,Burów
22,Burów Centrum,50.095253611,19.769341388,Burów
23,Kleszczów Pod Lipką,50.102899166,19.752964444,Kleszczów
24,Kleszczów Centrum,50.104901666,19.748825833,Kleszczów
25,Kochanów Sowiarka,50.112653055,19.732371388,Kochanów ul. Lubomirskich
26,Rudawa Stadion,50.114473888,19.711412777,Rudawa ul. Wyspiańskiego
27,Rudawa PKP,50.119762777,19.713541388,Rudawa ul. Wyspiańskiego
28,Rudawa Rynek,50.122580833,19.7116625,Rudawa
29,Mydlniki Granica Miasta,50.090233888,19.837001944,Rząska ul. Balicka
30,Cmentarz Mydlniki 02,50.087306388,19.841109166,Balicka
31,Wierzyńskiego 02,50.084207222,19.845354166,Balicka
32,Zakliki 02,50.08315,19.84918,Balicka
33,Godlewskiego 02,50.08232,19.85341,Balicka
34,Młynówka SKA 02,50.08119,19.85907,Balicka
35,UR Balicka 02,50.08084,19.86548,Balicka
36,Lindego 02,50.08078,19.87205,Balicka
37,Giełda Balicka 02,50.08154,19.87585,Balicka
38,Bronowice Małe 02,50.08109,19.88047,Na Błonie
39,Szczyglice Most,50.0878625,19.818302222,Szczyglice ul. Krakowska
40,Balice Instytut Zootechniki,50.083860277,19.788948333,Balice ul. Krakowska
41,Balice Krakowska,50.083409166,19.782738333,Balice ul. Krakowska
42,Balice Winna Góra,50.082550277,19.775953888,Aleksandrowice
43,Aleksandrowice Osiedle,50.081698888,19.769260277,Aleksandrowice
44,Aleksandrowice Centrum,50.081254722,19.763993333,Aleksandrowice
45,Morawica Szkoła,50.080354166,19.756046666,Morawica
46,Brzoskwinia Koziary,50.090642222,19.734903055,Brzoskwinia ul. Krakowska
47,Brzoskwinia Góra,50.094015,19.728848333,Brzoskwinia ul. Krakowska
48,Brzoskwinia Remiza,50.095685277,19.718598888,Brzoskwinia ul. Tenczyńskich
49,Brzoskwinia Kamyk,50.093273333,19.710059722,Brzoskwinia ul. Tenczyńskich
50,Brzoskwinia Pętla,50.0898,19.70291,Brzoskwinia ul. Widokowa
51,Nielepice Stadnina,50.103066388,19.715180833,Nielepice ul. Długa
52,Nielepice Pętla,50.106718888,19.709648055,Nielepice ul. Długa
53,Skawina SCK,49.976502222,19.82158,Skawina ul. Niepodległości
54,Skawina Cmentarz,49.975823055,19.831095833,Skawina ul. Popiełuszki
55,Skawina Rynek,49.975199166,19.827908611,Skawina ul. Pokoju
57,Skawina Sąd,49.975875277,19.817770277,Skawina ul. Mickiewicza
58,Skawina Koncentraty,49.973800555,19.813979722,Skawina ul. Hallerów
59,Rzozów Baseny,49.961884444,19.805565833,Rzozów
61,Rzozów Skotnica,49.952575555,19.796280277,Rzozów
62,Rzozów Zagonnie,49.949365,19.801146944,Rzozów
63,Rzozów PKP,49.945458888,19.804016388,Radziszów ul. Kolejowa
64,Radziszów Cmentarz,49.9413125,19.806361944,Radziszów ul. Przemysłowa
65,Radziszów Za Mogiłką,49.938539166,19.801203611,Radziszów ul. Przemysłowa
66,Jurczyce Podole,49.938753333,19.790585833,Jurczyce
67,Jurczyce Szkoła,49.938804166,19.785931944,Jurczyce
68,Jurczyce Dom Ludowy,49.9384575,19.780920833,Jurczyce
70,Gołuchowice Sklep,49.940742777,19.772058055,Gołuchowice
71,Polanka Hallera Dwór,49.936925833,19.766585,Polanka Hallera
72,Polanka Hallera Centrum,49.933021666,19.768049166,Polanka Hallera
74,Grabie Kuźnia,49.927930277,19.740595833, 
75,Grabie Pętla,49.926464444,19.735698055, 
77,Struga 06,50.074653055,20.046118055,al. Solidarności
78,Aleja Róż 01,50.07573,20.03859,al. Róż
79,Żeromskiego 01,50.07911,20.03864,Żeromskiego
80,Teatr Ludowy 05,50.08103,20.03406,Obrońców Krzyża
81,Arka 02,50.0840425,20.029923611,Obrońców Krzyża
82,Rondo Hipokratesa 04,50.090379722,20.022874722,Obrońców Krzyża
83,Os. Na Lotnisku 02,50.086166944,20.012860277,al. Andersa
84,Wiślicka 01,50.0878,20.00051,al. Bora-Komorowskiego
85,Bora-Komorowskiego 01,50.08584,19.97846,al. Bora-Komorowskiego
86,Miechowity 03,50.083418611,19.970431111,Młyńska
87,Rondo Młyńskie 02,50.079750555,19.972276944,Pilotów
88,Rondo Mogilskie 08,50.067047777,19.957930277,Lubomirskiego
89,Uniwersytet Ekonomiczny 04,50.068318333,19.951702222,Wita Stwosza
90,Politechnika 01,50.071341,19.945059,Pawia
91,Nowy Kleparz 04,50.073788611,19.934987222,al. Słowackiego
92,Plac Inwalidów 04,50.068810277,19.925904166,al. Mickiewicza
93,Czarnowiejska 01,50.066540833,19.922329722,Czarnowiejska
94,Miasteczko Studenckie AGH 02,50.069898333,19.905584722,Nawojki
95,Przybyszewskiego 02,50.071054444,19.897735277,Armii Krajowej
96,Zarzecze 02,50.077309444,19.889296944,Armii Krajowej
97,Bronowice SKA 06,50.08082,19.89066,Armii Krajowej
98,Rondo Ofiar Katynia 04,50.088123055,19.892346666,Jasnogórska
99,Stawowa 02,50.095080833,19.892620833,Jasnogórska
100,Jasnogórska 03,50.0979,19.89174,Chełmońskiego
101,Piaskowa 01,50.09518,19.89773,Chełmońskiego
102,Chełmońskiego Osiedle 02,50.091783055,19.902153333,Stawowa
103,Chełmońskiego Pętla 04,50.09354,19.89757,Stawowa
104,Stawowa 01,50.09385,19.892701388,Jasnogórska
105,Rondo Ofiar Katynia 03,50.086632222,19.891058888,Armii Krajowej
106,Bronowice SKA 07,50.081535,19.890548333,Armii Krajowej
107,Zarzecze 01,50.076750277,19.888642777,Armii Krajowej
108,Przybyszewskiego 01,50.070635,19.898988055,Armii Krajowej
109,Miasteczko Studenckie AGH 01,50.069619722,19.906450833,Nawojki
110,Czarnowiejska 02,50.066206111,19.922917222,Czarnowiejska
111,Plac Inwalidów 03,50.069381388,19.926953055,al. Słowackiego
112,Nowy Kleparz 03,50.073616666,19.937271388,al. Słowackiego
113,Politechnika 08,50.071080277,19.944637222,Pawia
114,Uniwersytet Ekonomiczny 03,50.067719166,19.953124166,Lubomirskiego
115,Rondo Mogilskie 06,50.067139444,19.959706388,al. Beliny-Prażmowskiego
116,Pilotów 01,50.078783333,19.971497777,Pilotów
117,Miechowity 02,50.083048888,19.970922777,Młyńska
118,Bora-Komorowskiego 02,50.08577,19.98061,al. Bora-Komorowskiego
119,Wiślicka 02,50.087575833,20.002118055,al. Bora-Komorowskiego
120,Os. Na Lotnisku 01,50.086586666,20.013876388,Dunikowskiego
121,Rondo Hipokratesa 03,50.090058333,20.023784444,Obrońców Krzyża
122,Arka 01,50.083490555,20.030394722,Obrońców Krzyża
123,Teatr Ludowy 06,50.0813,20.0334,Obrońców Krzyża
124,Żeromskiego 02,50.07811,20.03918,al. Róż
125,Aleja Róż 03,50.074788055,20.038866944,al. Przyjaźni
126,Struga 03,50.074766388,20.047584722,al. Solidarności
127,Krowodrza Górka P+R 04,50.088569444,19.931230833,Krowoderskich Zuchów
128,Krowodrza Górka P+R 07,50.088982222,19.932581944,Ździebły-Danowskiego
129,Pachońskiego P+R 04,50.094857222,19.929748055,Pachońskiego
130,Piaszczysta 02,50.096611666,19.931558611,Matki Pauli Zofii Tajber
131,Glogera 02,50.102499166,19.927695277,Glogera
132,Glogera Granica Miasta 02,50.104271944,19.926456111,Glogera
133,Zielonki Skrzyżowanie,50.108362777,19.924198611,Zielonki ul. Krakowskie Przedmieście
134,Zielonki Urząd Gminy,50.118203055,19.920994444,Zielonki ul. Krakowskie Przedmieście
135,Zielonki Transformator,50.123819722,19.920243888,Zielonki ul. Krakowskie Przedmieście
136,Zielonki Rozjazd,50.129320277,19.916986388,Zielonki ul. Krakowskie Przedmieście
137,Trojanowice Strugi,50.134280277,19.906120833,Trojanowice ul. Krakowskie Przedmieście
138,Trojanowice Słoneczna,50.1395775,19.898778888,Trojanowice ul. Krakowskie Przedmieście
139,Januszowice Młyńska,50.149378888,19.893201111,Januszowice ul. Krakowska
140,Januszowice Plac Zabaw,50.151107222,19.892191111,Januszowice ul. Młyńska
141,Korzkiew Botoja,50.155895,19.883523888,Korzkiew ul. Korzkiewska
142,Korzkiew Zamek,50.161637777,19.881249444,Korzkiew ul. Korzkiewska
143,Grębynice Remiza,50.166251388,19.872195277,Grębynice ul. Orlich Gniazd
144,Grębynice Parkowa,50.168047777,19.867553333,Grębynice ul. Orlich Gniazd
145,Grębynice Mogiełki,50.174402222,19.863685833,Maszyce
146,Maszyce Sadzawka,50.178248333,19.863428888,Maszyce
147,Maszyce Remiza,50.179202222,19.860974166,Maszyce
148,Maszyce Skrzyżowanie,50.180565555,19.855829166,Maszyce
149,Smardzowice Wołówka,50.187300833,19.854356666,Smardzowice ul. Krakowska
150,Smardzowice Remiza,50.191931944,19.853710555,Smardzowice ul. Szkolna
151,Smardzowice Kościelna,50.191953888,19.861343055,Smardzowice ul. Kościelna
152,Smardzowice Podgóry,50.189263333,19.869216666,Smardzowice ul. Kościelna
153,Cianowice Małe,50.186569722,19.885603611,Cianowice ul. Krakowska
154,Cianowice Szczodrkowicka,50.198067222,19.8836025,Cianowice ul. Krakowska
155,Cianowice Marianów,50.204343333,19.880217777,Cianowice ul. Krakowska
156,Cianowice Poręba,50.210240277,19.8719,Cianowice ul. Krakowska
157,Skała Wieś,50.214100555,19.8658725, 
158,Skała Rzeplińska,50.226151666,19.856574722,Skała ul. Krakowska
159,Skała Rynek,50.230248611,19.853874722, 
160,Cianowice Do Cegielni,50.212663333,19.867174166,Cianowice ul. Krakowska
161,Glogera Granica Miasta 01,50.1041575,19.926434444,Glogera
162,Glogera 01,50.102013611,19.927708888,Glogera
163,Pachońskiego P+R 06,50.094430555,19.928975555,Sosabowskiego
164,Krowodrza Górka P+R 08,50.088896944,19.932261666,Ździebły-Danowskiego
165,Cracovia Stadion 02,50.0585,19.92269,Kałuży
166,Muzeum Narodowe 05,50.059800555,19.925118888,al. Mickiewicza
167,AGH / UR 01,50.064276111,19.924364444,al. Mickiewicza
168,Biskupa Prandoty 01,50.079110833,19.94992,al. 29 Listopada
169,Opolska Estakada 01,50.086701388,19.955454166,al. 29 Listopada
170,Górka Narodowa P+R 03,50.105641666,19.965063333,al. 29 Listopada
171,Witkowicka 01,50.109084722,19.9658625,al. 29 Listopada
172,Węgrzce Starostwo Powiatowe,50.114804166,19.967101666,Węgrzce ul. Warszawska
173,Węgrzce A1,50.120012222,19.967592222,Węgrzce ul. A1
174,Węgrzce Warszawska,50.128311666,19.968405555,Węgrzce ul. Warszawska
175,Bibice Na Czekaj,50.133416388,19.967288611,Bibice ul. Warszawska
176,Michałowice Komora,50.142495833,19.970965,Michałowice ul. Krakowska
177,Michałowice Banasiówka,50.145162222,19.968547222,Michałowice ul. Komora
178,Michałowice Kwiaty Polne,50.146747222,19.963174444,Michałowice ul. Michałki
179,Michałowice Brzozowa,50.149907222,19.957629444,Michałowice ul. Graniczna
180,Michałowice Jana Pawła II,50.154990555,19.94814,Michałowice ul. Graniczna
181,Michałowice Ujęcie Wody,50.158291944,19.966984444,Michałowice ul. Jana Pawła II
182,Michałowice P+R,50.158837222,19.978371666,Michałowice ul. Jana Pawła II
183,Witkowicka 02,50.108553333,19.965409444,al. 29 Listopada
184,Górka Narodowa P+R 02,50.104954444,19.964319166,al. 29 Listopada
185,Opolska Estakada 02,50.0848275,19.953459166,al. 29 Listopada
186,Biskupa Prandoty 02,50.0780175,19.9486525,al. 29 Listopada
187,AGH / UR 02,50.062825555,19.923145,al. Mickiewicza
188,Muzeum Narodowe 04,50.05864,19.9252,al. Krasińskiego
189,Borek Fałęcki 04,50.011290555,19.926720277,Sielska
190,Góra Borkowska 03,50.006640277,19.924539166,Zakopiańska
191,Judyma 01,50.001448888,19.921791666,Zakopiańska
192,Kąpielowa 01,49.997064722,19.9195575,Zakopiańska
193,Opatkowice Wiadukt 01,49.994924444,19.918416111,Zakopiańska
194,Kłuszyńska 02,49.987476388,19.913824444,Taklińskiego
195,Taklińskiego 02,49.986218333,19.907351944,Taklińskiego
196,Podgaje 02,49.985992777,19.902016388,Taklińskiego
197,Petrażyckiego Osiedle 02,49.984301111,19.895394166,Petrażyckiego
198,Libertowska 02,49.983711666,19.890076388,Petrażyckiego
199,Żyzna 02,49.982809444,19.884081111,Petrażyckiego
200,Petrażyckiego 02,49.981785833,19.878726666,Petrażyckiego
201,Nałkowskiej 03,49.980853333,19.873539166,Prażmowskiego
202,Sidzina 02,49.988438055,19.871981944,Działowskiego
203,Nałkowskiej 01,49.980865555,19.874584444,Petrażyckiego
204,Petrażyckiego 01,49.981756388,19.878883611,Petrażyckiego
205,Żyzna 01,49.982885277,19.885029166,Petrażyckiego
206,Libertowska 01,49.983439166,19.889454166,Petrażyckiego
207,Petrażyckiego Osiedle 01,49.984283611,19.896315,Petrażyckiego
208,Podgaje 01,49.985979722,19.902695833,Taklińskiego
209,Taklińskiego 01,49.986249444,19.907908888,Taklińskiego
210,Kłuszyńska 01,49.987306111,19.913074166,Taklińskiego
211,Opatkowice 02,49.987842222,19.915095277,Zakopiańska
212,Opatkowice Wiadukt 02,49.994459166,19.918398055,Zakopiańska
213,Kąpielowa 02,49.997408333,19.919953055,Zakopiańska
214,Judyma 02,50.002401666,19.9226125,Zakopiańska
215,Góra Borkowska 02,50.00741,19.925282222,Zakopiańska
216,Kombinat 09,50.078566666,20.066445277,Ujastek
217,Kombinat 04,50.079024444,20.0647375,al. Solidarności
218,Łempickiego 72,50.078304722,20.060010833,al. Solidarności
219,Plac Centralny im. R.Reagana 06,50.073126944,20.0363375,al. Andersa
220,Os. Jagiellońskie 02,50.087775555,20.027813611,Obrońców Krzyża
221,Dunikowskiego 03,50.092540833,20.015753333,Mikołajczyka
222,Rondo Piastowskie 03,50.094491944,20.01094,Srebrnych Orłów
223,Os. Złotego Wieku 03,50.093984166,20.004756666,Jancarza
224,Miśnieńska 03,50.0946225,20.0001075,Jancarza
225,Mistrzejowice 03,50.0956075,19.993841944,Jancarza
226,Kurzei 01,50.095218611,19.988998333,Bohomolca
227,Marchołta 01,50.092637222,19.987713333,Bohomolca
228,Os. Oświecenia 01,50.08933,19.98764,Dobrego Pasterza
229,Park Wodny 01,50.09021,19.98251,Dobrego Pasterza
230,Słoneckiego 01,50.08952,19.97687,Dobrego Pasterza
231,Rondo Barei 01,50.088927222,19.9720625,Dobrego Pasterza
232,Promienistych 01,50.088631666,19.968513333,Dobrego Pasterza
233,Majora 03,50.087973055,19.964217222,Dobrego Pasterza
234,Dobrego Pasterza 04,50.088333055,19.956763888,al. 29 Listopada
235,UR al. 29 Listopada 02,50.082124166,19.9515575,al. 29 Listopada
236,Cmentarz Rakowicki Zachód 02,50.075635555,19.946810833,al. 29 Listopada
237,Radio Kraków 02,50.071751111,19.929330555,al. Słowackiego
238,Kawiory 02,50.068333055,19.9129525,Nawojki
239,Chopina 02,50.06753,19.917252222,Czarnowiejska
240,Radio Kraków 01,50.071805277,19.930436666,al. Słowackiego
241,Cmentarz Rakowicki Zachód 03,50.076185833,19.947648888,al. 29 Listopada
242,UR al. 29 Listopada 01,50.083320833,19.952735,al. 29 Listopada
243,Dobrego Pasterza 02,50.088835833,19.958378611,Dobrego Pasterza
244,Promienistych 02,50.08827,19.966799444,Dobrego Pasterza
245,Bitschana 02,50.088705833,19.970796944,Dobrego Pasterza
246,Rondo Barei 02,50.08907,19.97496,Dobrego Pasterza
247,Park Wodny 02,50.09005,19.98208,Dobrego Pasterza
248,Os. Oświecenia 04,50.089514166,19.988609444,Bohomolca
249,Marchołta 02,50.093185,19.987922222,Bohomolca
250,Kurzei 02,50.095151666,19.989864166,Jancarza
251,Mistrzejowice 02,50.095478055,19.994608333,Jancarza
252,Miśnieńska 04,50.094397222,20.000519444,Jancarza
253,Os. Złotego Wieku 04,50.093926666,20.004039166,Jancarza
254,Rondo Piastowskie 04,50.094162222,20.011105,Srebrnych Orłów
255,Dunikowskiego 04,50.092065,20.015925833,Mikołajczyka
256,Os. Jagiellońskie 01,50.087923333,20.027531944,Obrońców Krzyża
257,Łempickiego 71,50.078419722,20.061234444,al. Solidarności
258,Os. Piastów 04,50.1020125,20.012676388,Piasta Kołodzieja
259,Urząd Skarbowy Nowa Huta 01,50.104629722,20.012204166,Piasta Kołodzieja
261,Powstańców Magazyny 01,50.106259444,20.001605,Powstańców
262,Dziekanowicka 01,50.104150555,19.992114444,Powstańców
263,Cmentarz Prądnik Czerwony Wschód 01,50.102337777,19.986020277,Powstańców
264,Cmentarz Prądnik Czerwony 01,50.1012925,19.982019722,Powstańców
265,Prądnik Czerwony 04,50.096792777,19.974321388,Strzelców
266,Powstańców Garaże 01,50.094968055,19.967522222,Powstańców
267,Powstańców 01,50.092999444,19.963671388,Majora
268,Majora 01,50.088419722,19.963471944,Łepkowskiego
269,Politechnika 06,50.071278611,19.944103055,Warszawska
270,Dworzec Główny Zachód 03,50.068527222,19.944561388,Ogrodowa
271,Majora 02,50.088389166,19.9654325,Majora
272,Sudolska 02,50.091972777,19.964601666,Majora
273,Powstańców 02,50.093400277,19.964251388,Powstańców
274,Powstańców Garaże 02,50.095246111,19.968291111,Powstańców
275,Prądnik Czerwony 01,50.096538055,19.973766388,Strzelców
276,Cmentarz Prądnik Czerwony 02,50.101564166,19.983171666,Powstańców
277,Cmentarz Prądnik Czerwony Wschód 02,50.102448611,19.986821944,Powstańców
278,Dziekanowicka 02,50.103725555,19.99156,Powstańców
279,Powstańców Magazyny 02,50.106157777,20.001593888,Powstańców
281,Pleszów 05,50.072991666,20.117664166, 
282,Brama nr 8 02,50.073446388,20.12664,Igołomska
283,Igołomska Zakłady 02,50.074105,20.133523611,Igołomska
284,Szymańskiego 02,50.075023611,20.139894722,Igołomska
285,Rzepakowa 02,50.076015555,20.149070833,Igołomska
286,Wyciąska 03,50.077531388,20.154533611, 
287,Cmentarz Ruszcza 02,50.084975277,20.149868333,Jeziorko
288,Ruszcza 02,50.086936388,20.146420277,Jeziorko
289,Cmentarz Ruszcza 01,50.084936388,20.149770833,Jeziorko
290,Wyciąska 08,50.076501666,20.155915,Wyciąska
291,Wyciąże Sklep 02,50.0720575,20.158415,Wyciąska
292,Tymiankowa 02,50.069621388,20.163016666,Wyciąska
293,Podstawie 02,50.068205833,20.167092222,Wyciąska
294,Drożyska 02,50.065103888,20.168208611,Wyciąska
295,Przylasek Wyciąski 01,50.059230277,20.176260555,Drożyska
296,Siejówka 01,50.057116944,20.181100277,Drożyska
297,Bartnicza 01,50.056611388,20.187095277,Drożyska
298,Wolica Szkoła 01,50.055779722,20.194114166,Drożyska
299,Wolica Kościół 01,50.054934444,20.202362222,Drożyska
300,Wolica Most 02,50.052097222,20.206222777,Brzeska
301,Betonowa 01,50.05635,20.202353055,Brzeska
302,Ks. Luzara 01,50.063320833,20.193998333,Brzeska
303,Zakępie 01,50.068191111,20.189656666,Brzeska
304,Szlifierska 01,50.072394722,20.189751944,Brzeska
305,Cło 01,50.080522222,20.185734444,Wiewiórcza
306,Czeczeńska 01,50.079356111,20.173663611,Igołomska
307,Wyciąże Północ 01,50.078017222,20.163189166,Igołomska
308,Wyciąska 01,50.077136388,20.155483888,Igołomska
309,Rzepakowa 01,50.076222777,20.147185277,Igołomska
310,Szymańskiego 01,50.075144166,20.138799722,Igołomska
311,Igołomska Zakłady 01,50.074503611,20.132365555,Igołomska
312,Brama nr 8 01,50.073579166,20.125923888,Igołomska
313,Aleja Przyjaźni 01,50.07513,20.03416,al. Andersa
314,Cienista 04,50.08549,20.03917,Kocmyrzowska
315,Wańkowicza 04,50.08687,20.04593,Kocmyrzowska
316,Darwina 06,50.09015,20.06024,Darwina
317,Cmentarz Grębałów Południe 02,50.0901,20.06327,Darwina
318,Cmentarz Grębałów 02,50.09107,20.0703,Darwina
319,Lubocza Bugaj 02,50.09211,20.07587,Darwina
320,Lubocza Przychodnia 02,50.095,20.08465,Lubocka
321,Lubocza Szkoła 02,50.09498,20.09368,Lubocka
322,Lubocza Trafo 02,50.09432,20.10045,Wadowska
323,Wadowska 02,50.09669,20.12009,Wadowska
324,Wadów 02,50.09737,20.12483,Wadowska
325,Wadów Os. Kolejowe 01,50.09691,20.12881,Glinik
326,Wadów Glinik 01,50.09314,20.1325,Glinik
327,Wadów Działki 02,50.09273,20.13939,Spławy
328,Spławy 02,50.0935,20.14691,Węgrzynowicka
329,Węgrzynowicka 02,50.09704,20.14749,Węgrzynowicka
330,Węgrzynowice Dół 02,50.10379,20.14961,Węgrzynowicka
331,Barwna 02,50.1074,20.15166,Węgrzynowicka
332,Węgrzynowice Centrum 02,50.11037,20.15478,Węgrzynowicka
333,Węgrzynowice 02,50.1153,20.15371,Węgrzynowicka
334,Węgrzynowice Centrum 01,50.11119,20.1559,Węgrzynowicka
335,Barwna 01,50.10753,20.15169,Węgrzynowicka
336,Węgrzynowice Dół 01,50.10352,20.14942,Węgrzynowicka
337,Węgrzynowicka 01,50.09696,20.14738,Węgrzynowicka
338,Spławy 01,50.09356,20.14684,Węgrzynowicka
339,Wadów Działki 01,50.0928,20.13936,Spławy
340,Wadów Glinik 02,50.09276,20.13325,Glinik
341,Wadów Os. Kolejowe 02,50.09733,20.12854,Glinik
342,Wadów 01,50.09718,20.12413,Wadowska
343,Wadowska 01,50.09648,20.11904,Wadowska
344,Lubocza Trafo 01,50.0944,20.10058,Wadowska
345,Lubocza Szkoła 01,50.09518,20.09304,Lubocka
346,Lubocza Przychodnia 01,50.09481,20.08356,Lubocka
347,Lubocza Bugaj 01,50.09231,20.07507,Lubocka
348,Cmentarz Grębałów 01,50.09112,20.07022,Darwina
349,Cmentarz Grębałów Południe 01,50.09016,20.06315,Darwina
350,Darwina 05,50.09038,20.05967,Darwina
351,Wańkowicza 03,50.0872,20.04765,Kocmyrzowska
352,Cienista 03,50.08565,20.03877,Kocmyrzowska
353,Aleja Róż 02,50.07505,20.03786,al. Przyjaźni
354,Plac Centralny im. R.Reagana 09,50.07184,20.035523055,al. Jana Pawła II
355,Os. Kolorowe 03,50.07249,20.028504722,al. Jana Pawła II
356,Rondo Czyżyńskie 10,50.07246,20.01664,al. Pokoju
357,Gałczyńskiego 06,50.069602222,20.012625555,al. Pokoju
358,Rondo 308. Dywizjonu 06,50.067894166,20.007033055,al. Pokoju
359,Ogród Doświadczeń 04,50.065627777,19.996340833,al. Pokoju
360,TAURON Arena Kraków al. Pokoju 04,50.064061944,19.987038055,al. Pokoju
361,Dąbie 04,50.060897222,19.979136111,al. Pokoju
362,Ofiar Dąbia 04,50.0597175,19.975383611,al. Pokoju
363,Nullo 04,50.060153611,19.966723888,al. Pokoju
364,Rondo Grzegórzeckie 03,50.058426,19.959244,al. Powstania Warszawskiego
365,Rondo Mogilskie 04,50.064973,19.959357,al. Powstania Warszawskiego
366,Lubicz 01,50.065186,19.952104,Lubicz
367,Teatr Słowackiego 01,50.064609,19.945628,Lubicz
368,Poczta Główna 01,50.059797,19.942404,Westerplatte
369,Starowiślna 02,50.05689,19.945029,Starowiślna
370,Stradom 08,50.05145,19.94085,Dietla
373,Kapelanka 04,50.043208333,19.922647777,Kapelanka
374,Słomiana 04,50.0407325,19.924152777,Kapelanka
375,Kobierzyńska 04,50.034149166,19.925489444,Kapelanka
376,Lipińskiego 04,50.03068,19.92488,Grota-Roweckiego
377,Grota-Roweckiego 04,50.031828611,19.920038055,Grota-Roweckiego
378,Norymberska 04,50.0296,19.91208,Grota-Roweckiego
379,Ruczaj 04,50.02676,19.90507,Grota-Roweckiego
380,Kampus UJ 04,50.023853611,19.901541944,Bobrzyńskiego
382,Czerwone Maki P+R 04,50.018192777,19.889481944,Czerwone Maki
384,Kampus UJ 03,50.024642222,19.9025075,Bobrzyńskiego
385,Ruczaj 03,50.02705,19.90654,Grota-Roweckiego
386,Norymberska 03,50.02999,19.91368,Grota-Roweckiego
387,Grota-Roweckiego 05,50.03139,19.92098,Grota-Roweckiego
388,Lipińskiego 03,50.0305,19.92459,Grota-Roweckiego
389,Kobierzyńska 03,50.034056666,19.925870555,Kapelanka
390,Słomiana 03,50.040716666,19.924496944,Kapelanka
391,Kapelanka 03,50.04562,19.92245,Monte Cassino
392,Szwedzka 02,50.04674,19.92548,Monte Cassino
394,Stradom 05,50.05202,19.94226,Dietla
395,Starowiślna 07,50.056721944,19.946043888,Dietla
396,Poczta Główna 04,50.059310833,19.942836666,Wielopole
397,Teatr Słowackiego 03,50.064192,19.94499,Westerplatte
398,Lubicz 02,50.065046,19.951094,Lubicz
399,Rondo Mogilskie 03,50.064865,19.959303,al. Powstania Warszawskiego
400,Rondo Grzegórzeckie 01,50.057888,19.960296,al. Pokoju
401,Nullo 03,50.060143611,19.967896944,al. Pokoju
402,Ofiar Dąbia 05,50.059605833,19.977200555,al. Pokoju
403,Dąbie 05,50.060890555,19.979873333,al. Pokoju
404,TAURON Arena Kraków al. Pokoju 05,50.064201666,19.990359166,al. Pokoju
405,Ogród Doświadczeń 03,50.065240277,19.995889166,al. Pokoju
406,Rondo 308. Dywizjonu 05,50.067119722,20.005731666,al. Pokoju
407,Gałczyńskiego 03,50.06924,20.01303,al. Pokoju
408,Rondo Czyżyńskie 08,50.073014444,20.018921666,al. Jana Pawła II
409,Os. Kolorowe 04,50.072043888,20.029884444,al. Jana Pawła II
410,Kombinat 05,50.079967777,20.06607,Ujastek
411,Zajezdnia Nowa Huta 03,50.084339722,20.065734444,Ujastek
412,Elektromontaż 05,50.087974722,20.062695,Łowińskiego
413,Makuszyńskiego 02,50.089506388,20.043788611,Makuszyńskiego
414,Nad Dłubnią 02,50.089329722,20.040225555,Makuszyńskiego
415,Zajezdnia Bieńczyce 01,50.091168888,20.032821111,Nowolipki
416,Nowolipki 02,50.093399722,20.030857222,Okulickiego
417,Fatimska 02,50.093374166,20.027258611,Okulickiego
418,Os. Mistrzejowice Nowe 02,50.095158055,20.020830833,Okulickiego
419,Kupały 02,50.095379166,20.017385,Okulickiego
420,Os. Kalinowe 02,50.091363611,20.009965555,Okulickiego
421,Os. Akademickie PK 01,50.08768,19.99424,Dobrego Pasterza
422,Rondo Barei 03,50.088432222,19.973092777,Lublańska
423,Olsza II 01,50.0854525,19.9703725,Lublańska
424,Lublańska 01,50.085256388,19.961970833,Lublańska
425,Opolska Estakada 04,50.086546666,19.953829722,Opolska
426,Imbramowska 02,50.088293055,19.947266111,Opolska
427,Mackiewicza 02,50.090404444,19.943153888,Opolska
